id,key,value,type 
348754968,street,Firwood Street,addr
348754968,postcode,92630,addr
348754968,housenumber,21442,addr
348754978,building,house,regular
348754978,city,Lake Forest,addr
348754978,street,Firwood Street,addr
348754978,postcode,92630,addr
348754978,housenumber,21492,addr
348765818,building,house,regular
348765818,city,Lake Forest,addr
348765818,street,Shadywood Street,addr
348765818,postcode,92630,addr
348765818,housenumber,25212,addr
348766225,building,house,regular
348766225,city,Lake Forest,addr
348766225,street,Chestnutwood Street,addr
348766225,postcode,92630,addr
348766225,housenumber,25154,addr
348766235,building,house,regular
348766235,city,Lake Forest,addr
348766235,street,Chestnutwood Street,addr
348766235,postcode,92630,addr
348766235,housenumber,25186,addr
348766246,building,house,regular
348766246,city,Lake Forest,addr
348766246,street,Chestnutwood Street,addr
348766246,postcode,92630,addr
348766246,housenumber,25212,addr
348766418,building,house,regular
348766418,city,Lake Forest,addr
348766418,street,Cypresswood,addr
348766418,postcode,92630,addr
348766418,housenumber,21431,addr
348766428,building,house,regular
348766428,city,Lake Forest,addr
348766428,street,Cypresswood,addr
348766428,postcode,92630,addr
348766428,housenumber,21452,addr
348766438,building,house,regular
348766438,city,Lake Forest,addr
348766438,street,Cypresswood,addr
348766438,postcode,92630,addr
348766438,housenumber,21475,addr
348766510,building,house,regular
348766510,city,Lake Forest,addr
348766510,street,Grovewood,addr
348766510,postcode,92630,addr
348766510,housenumber,25211,addr
348766527,building,house,regular
348766527,city,Lake Forest,addr
348766527,street,Grovewood,addr
348766527,postcode,92630,addr
348766527,housenumber,25234,addr
348766827,building,house,regular
348766827,city,Lake Forest,addr
348766827,street,Firwood Street,addr
348766827,postcode,92630,addr
348766827,housenumber,21441,addr
348788000,amenity,parking,regular
348788010,name,Serrano Highlands North,regular
348788010,landuse,residential,regular
348810843,building,apartments,regular
349148383,name,Oakville,regular
349148383,highway,residential,regular
349148383,cfcc,A41,tiger
349148383,county,"Orange, CA",tiger
349148383,zip_left,92630,tiger
349148383,name_base,Oakville,tiger
349148383,zip_right,92630,tiger
349148408,building,apartments,regular
349180280,building,apartments,regular
349180290,building,apartments,regular
349180300,building,apartments,regular
349180310,building,apartments,regular
349187322,highway,footway,regular
349204491,highway,service,regular
349204491,service,driveway,regular
349212966,highway,residential,regular
349212976,highway,residential,regular
349212986,highway,residential,regular
349268051,building,commercial,regular
349268051,city,Irvine,addr
349268051,street,Whatney,addr
349268051,postcode,92618,addr
349268051,housenumber,13,addr
349268067,building,commercial,regular
349268067,city,Irvine,addr
349268067,street,McLaren,addr
349268067,postcode,92618,addr
349268067,housenumber,16,addr
349268077,building,commercial,regular
349268077,city,Irvine,addr
349268077,street,Oldfield,addr
349268077,postcode,92618,addr
349268077,housenumber,45,addr
349268087,building,commercial,regular
349268087,city,Irvine,addr
349268087,street,Whatney,addr
349268087,postcode,92618,addr
349268087,housenumber,8,addr
349268106,building,commercial,regular
349285346,building,commercial,regular
349285346,city,Lake Forest,addr
349285346,street,Muirlands Boulevard,addr
349285346,postcode,92630,addr
349285346,housenumber,22482,addr
349285356,building,commercial,regular
349285356,city,Lake Forest,addr
349285356,street,Shannon Circle,addr
349285356,postcode,92630,addr
349285356,housenumber,22582,addr
349285366,building,commercial,regular
349285366,city,Lake Forest,addr
349285366,street,Lambert Street,addr
349285366,postcode,92630,addr
349285366,housenumber,22722,addr
349285376,building,commercial,regular
349285376,city,Lake Forest,addr
349285376,street,Aspan Street,addr
349285376,postcode,92630,addr
349285376,housenumber,22515,addr
349294169,building,commercial,regular
349294179,highway,service,regular
349294179,service,driveway,regular
349294189,oneway,yes,regular
349294189,highway,service,regular
349294189,service,driveway,regular
349300950,building,commercial,regular
349300950,city,Lake Forest,addr
349300950,street,Birtcher Drive,addr
349300950,postcode,92630,addr
349300950,housenumber,23681,addr
349300984,building,commercial,regular
349300984,city,Lake Forest,addr
349300984,street,Birtcher Drive,addr
349300984,postcode,92630,addr
349300984,housenumber,23705,addr
349301025,name,Lake Forest Business Center,regular
349301025,landuse,commercial,regular
349307693,name,Rockfield Center,regular
349307693,landuse,retail,regular
349307693,city,Lake Forest,addr
349307693,street,Rockfield Boulevard,addr
349307693,postcode,93630,addr
349307693,housenumber,23591,addr
349336261,building,commercial,regular
349336261,city,Lake Forest,addr
349336261,street,Centre Drive,addr
349336261,postcode,92630,addr
349336261,housenumber,22792,addr
349336271,name,The Hat,regular
349336271,amenity,fast_food,regular
349336271,cuisine,sandwich,regular
349336271,building,commercial,regular
349336271,city,Lake Forest,addr
349336271,street,Rockfield Boulevard,addr
349336271,postcode,92630,addr
349336271,housenumber,23641,addr
349348974,building,house,regular
349348974,city,Lake Forest,addr
349348974,street,Lakeland Avenue,addr
349348974,postcode,92630,addr
349348974,housenumber,21904,addr
349348984,building,house,regular
349348984,city,Lake Forest,addr
349348984,street,Lakeland Avenue,addr
349348984,postcode,92630,addr
349348984,housenumber,21942,addr
349348994,building,house,regular
349348994,city,Lake Forest,addr
349348994,street,Lakeland Avenue,addr
349348994,postcode,92630,addr
349348994,housenumber,21971,addr
349349005,building,house,regular
349349005,city,Lake Forest,addr
349349005,street,Lakeland Avenue,addr
349349005,postcode,92630,addr
349349005,housenumber,21991,addr
349349015,building,house,regular
349349015,city,Lake Forest,addr
349349015,street,Lakeland Avenue,addr
349349015,postcode,92630,addr
349349015,housenumber,22012,addr
349349025,building,house,regular
349349025,city,Lake Forest,addr
349349025,street,Lakeland Avenue,addr
349349025,postcode,92630,addr
349349025,housenumber,22026,addr
349349035,building,house,regular
349349035,city,Lake Forest,addr
349349035,street,Lakeland Avenue,addr
349349035,postcode,92630,addr
349349035,housenumber,22044,addr
349349045,building,house,regular
349349045,city,Lake Forest,addr
349349045,street,Lakefield Street,addr
349349045,postcode,92630,addr
349349045,housenumber,24811,addr
349349055,building,house,regular
349349055,city,Lake Forest,addr
349349055,street,Lakefield Street,addr
349349055,postcode,92630,addr
349349055,housenumber,24832,addr
349349065,building,house,regular
349349065,city,Lake Forest,addr
349349065,street,Lakefield Street,addr
349349065,postcode,92630,addr
349349065,housenumber,24852,addr
349349075,note,"This looks out of order, but onsite survey says it's correct",regular
349349075,building,house,regular
349349075,city,Lake Forest,addr
349349075,street,Lakefield Street,addr
349349075,postcode,92630,addr
349349075,housenumber,24885,addr
349356086,highway,service,regular
349356086,service,driveway,regular
349580651,name,KFC,regular
349580651,amenity,fast_food,regular
349580651,cuisine,chicken,regular
349580651,building,commercial,regular
349580651,city,Lake Forest,addr
349580651,street,Trabuco Road,addr
349580651,postcode,92630,addr
349580651,housenumber,24541,addr
349583560,highway,service,regular
349583560,service,driveway,regular
349587998,service,driveway,regular
349589510,highway,service,regular
349589510,service,parking_aisle,regular
349597582,name,Goodyear Business Park,regular
349597582,landuse,commercial,regular
349613985,building,house,regular
349613985,city,Lake Forest,addr
349613985,street,Vista Verde Drive,addr
349613985,postcode,92630,addr
349613985,housenumber,22233,addr
349613995,building,house,regular
349613995,city,Lake Forest,addr
349613995,street,Vista Verde Drive,addr
349613995,postcode,92630,addr
349613995,housenumber,22257,addr
349614005,building,house,regular
349614005,city,Lake Forest,addr
349614005,street,Vista Verde Drive,addr
349614005,postcode,92630,addr
349614005,housenumber,22283,addr
349614016,building,house,regular
349614016,city,Lake Forest,addr
